"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"1772","20.727301","91.199.81.157","192.168.137.185","UDP","1174","5056  >  46977 Len=1132","Jul  6, 2023 08:40:39.816671000 Hora oficial do Brasil","0.002994000"
"1773","20.727894","91.199.81.157","192.168.137.185","UDP","305","5056  >  46977 Len=263","Jul  6, 2023 08:40:39.817264000 Hora oficial do Brasil","0.000593000"
"1774","20.729162","192.168.137.185","91.199.81.157","UDP","123","46977  >  5056 Len=81","Jul  6, 2023 08:40:39.818532000 Hora oficial do Brasil","0.001268000"
"1775","20.756419","91.199.81.157","192.168.137.185","UDP","518","5056  >  46977 Len=476","Jul  6, 2023 08:40:39.845789000 Hora oficial do Brasil","0.027257000"
"1776","20.756989","91.199.81.157","192.168.137.185","UDP","643","5056  >  46977 Len=601","Jul  6, 2023 08:40:39.846359000 Hora oficial do Brasil","0.000570000"
"1777","20.757588","35.203.19.92","192.168.137.185","UDP","186","7548  >  45517 Len=144","Jul  6, 2023 08:40:39.846958000 Hora oficial do Brasil","0.000599000"
"1778","20.775065","91.199.81.157","192.168.137.185","UDP","664","5056  >  46977 Len=622","Jul  6, 2023 08:40:39.864435000 Hora oficial do Brasil","0.017477000"
"1779","20.778885","192.168.137.185","91.199.81.157","UDP","394","46977  >  5056 Len=352","Jul  6, 2023 08:40:39.868255000 Hora oficial do Brasil","0.003820000"
"1780","20.814984","35.203.19.92","192.168.137.185","UDP","170","7548  >  45517 Len=128","Jul  6, 2023 08:40:39.904354000 Hora oficial do Brasil","0.036099000"
"1781","20.815474","91.199.81.157","192.168.137.185","UDP","269","5056  >  46977 Len=227","Jul  6, 2023 08:40:39.904844000 Hora oficial do Brasil","0.000490000"
"1782","20.847104","192.168.137.185","91.199.81.157","UDP","311","46977  >  5056 Len=269","Jul  6, 2023 08:40:39.936474000 Hora oficial do Brasil","0.031630000"
"1783","20.847302","35.203.19.92","192.168.137.185","UDP","186","7548  >  45517 Len=144","Jul  6, 2023 08:40:39.936672000 Hora oficial do Brasil","0.000198000"
"1784","20.847784","91.199.81.157","192.168.137.185","UDP","1085","5056  >  46977 Len=1043","Jul  6, 2023 08:40:39.937154000 Hora oficial do Brasil","0.000482000"
"1785","20.850564","91.199.81.157","192.168.137.185","UDP","1159","5056  >  46977 Len=1117","Jul  6, 2023 08:40:39.939934000 Hora oficial do Brasil","0.002780000"
"1786","20.851161","91.199.81.157","192.168.137.185","UDP","218","5056  >  46977 Len=176","Jul  6, 2023 08:40:39.940531000 Hora oficial do Brasil","0.000597000"
"1787","20.851645","91.199.81.157","192.168.137.185","UDP","1208","5056  >  46977 Len=1166","Jul  6, 2023 08:40:39.941015000 Hora oficial do Brasil","0.000484000"
"1788","20.852227","91.199.81.157","192.168.137.185","UDP","258","5056  >  46977 Len=216","Jul  6, 2023 08:40:39.941597000 Hora oficial do Brasil","0.000582000"
"1789","20.895065","91.199.81.157","192.168.137.185","UDP","1129","5056  >  46977 Len=1087","Jul  6, 2023 08:40:39.984435000 Hora oficial do Brasil","0.042838000"
"1790","20.897679","35.203.19.92","192.168.137.185","UDP","186","7548  >  45517 Len=144","Jul  6, 2023 08:40:39.987049000 Hora oficial do Brasil","0.002614000"
"1793","20.912729","91.199.81.157","192.168.137.185","UDP","347","5056  >  46977 Len=305","Jul  6, 2023 08:40:40.002099000 Hora oficial do Brasil","0.005860000"
"1794","20.920737","192.168.137.185","91.199.81.157","UDP","515","46977  >  5056 Len=473","Jul  6, 2023 08:40:40.010107000 Hora oficial do Brasil","0.008008000"
"1795","20.935052","91.199.81.157","192.168.137.185","UDP","269","5056  >  46977 Len=227","Jul  6, 2023 08:40:40.024422000 Hora oficial do Brasil","0.014315000"
"1796","20.959786","91.199.81.157","192.168.137.185","UDP","722","5056  >  46977 Len=680","Jul  6, 2023 08:40:40.049156000 Hora oficial do Brasil","0.024734000"
"1797","20.980436","192.168.137.185","91.199.81.157","UDP","377","46977  >  5056 Len=335","Jul  6, 2023 08:40:40.069806000 Hora oficial do Brasil","0.020650000"
"1798","21.006888","91.199.81.157","192.168.137.185","UDP","552","5056  >  46977 Len=510","Jul  6, 2023 08:40:40.096258000 Hora oficial do Brasil","0.026452000"
