"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"85","2.196968","34.138.119.63","192.168.10.105","UDP","74","7521  >  63083 Len=32","Jul  5, 2023 21:37:20.875316000 Hora oficial do Brasil","0.000000000"
"86","2.256262","91.199.81.31","192.168.10.105","UDP","317","5056  >  63082 Len=275","Jul  5, 2023 21:37:20.934610000 Hora oficial do Brasil","0.059294000"
"87","2.298786","34.138.119.63","192.168.10.105","UDP","74","7521  >  63083 Len=32","Jul  5, 2023 21:37:20.977134000 Hora oficial do Brasil","0.042524000"
"88","2.318609","91.199.81.31","192.168.10.105","UDP","351","5056  >  63082 Len=309","Jul  5, 2023 21:37:20.996957000 Hora oficial do Brasil","0.019823000"
"89","2.383597","91.199.81.31","192.168.10.105","UDP","317","5056  >  63082 Len=275","Jul  5, 2023 21:37:21.061945000 Hora oficial do Brasil","0.064988000"
"90","2.461983","91.199.81.31","192.168.10.105","UDP","317","5056  >  63082 Len=275","Jul  5, 2023 21:37:21.140331000 Hora oficial do Brasil","0.078386000"
"91","2.539636","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:21.217984000 Hora oficial do Brasil","0.077653000"
"92","2.606264","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:21.284612000 Hora oficial do Brasil","0.066628000"
"93","2.649863","91.199.81.31","192.168.10.105","UDP","543","5056  >  63082 Len=501","Jul  5, 2023 21:37:21.328211000 Hora oficial do Brasil","0.043599000"
"94","2.697586","192.168.10.105","91.199.81.31","UDP","286","63082  >  5056 Len=244","Jul  5, 2023 21:37:21.375934000 Hora oficial do Brasil","0.047723000"
"95","2.698432","192.168.10.105","91.199.81.31","UDP","365","63082  >  5056 Len=323","Jul  5, 2023 21:37:21.376780000 Hora oficial do Brasil","0.000846000"
"96","2.699052","192.168.10.105","91.199.81.31","UDP","592","63082  >  5056 Len=550","Jul  5, 2023 21:37:21.377400000 Hora oficial do Brasil","0.000620000"
"97","2.700523","192.168.10.105","91.199.81.31","UDP","286","63082  >  5056 Len=244","Jul  5, 2023 21:37:21.378871000 Hora oficial do Brasil","0.001471000"
"98","2.712158","192.168.10.105","91.199.81.31","UDP","315","63082  >  5056 Len=273","Jul  5, 2023 21:37:21.390506000 Hora oficial do Brasil","0.011635000"
"99","2.728616","192.168.10.105","91.199.81.31","UDP","286","63082  >  5056 Len=244","Jul  5, 2023 21:37:21.406964000 Hora oficial do Brasil","0.016458000"
"100","2.734134","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:21.412482000 Hora oficial do Brasil","0.005518000"
"101","2.734357","192.168.10.105","34.138.119.63","UDP","74","63083  >  7521 Len=32","Jul  5, 2023 21:37:21.412705000 Hora oficial do Brasil","0.000223000"
"102","2.735281","192.168.10.105","91.199.81.31","UDP","286","63082  >  5056 Len=244","Jul  5, 2023 21:37:21.413629000 Hora oficial do Brasil","0.000924000"
"103","2.736646","192.168.10.105","91.199.81.31","UDP","117","63082  >  5056 Len=75","Jul  5, 2023 21:37:21.414994000 Hora oficial do Brasil","0.001365000"
"104","2.741707","192.168.10.105","91.199.81.31","UDP","303","63082  >  5056 Len=261","Jul  5, 2023 21:37:21.420055000 Hora oficial do Brasil","0.005061000"
"105","2.749611","192.168.10.105","91.199.81.31","UDP","628","63082  >  5056 Len=586","Jul  5, 2023 21:37:21.427959000 Hora oficial do Brasil","0.007904000"
"106","2.754400","192.168.10.105","91.199.81.31","UDP","646","63082  >  5056 Len=604","Jul  5, 2023 21:37:21.432748000 Hora oficial do Brasil","0.004789000"
"107","2.762899","192.168.10.105","20.120.122.254","TCP","66","[TCP Dup ACK 56#3] 58245  >  443 [ACK] Seq=1 Ack=885 Win=514 Len=0 SLE=1 SRE=885","Jul  5, 2023 21:37:21.441247000 Hora oficial do Brasil","0.008499000"
"108","2.773098","192.168.10.105","91.199.81.31","UDP","303","63082  >  5056 Len=261","Jul  5, 2023 21:37:21.451446000 Hora oficial do Brasil","0.010199000"
"109","2.787563","192.168.10.105","91.199.81.31","UDP","117","63082  >  5056 Len=75","Jul  5, 2023 21:37:21.465911000 Hora oficial do Brasil","0.014465000"
"110","2.800625","91.199.81.31","192.168.10.105","UDP","321","5056  >  63082 Len=279","Jul  5, 2023 21:37:21.478973000 Hora oficial do Brasil","0.013062000"
"111","2.800933","192.168.10.105","91.199.81.31","UDP","266","63082  >  5056 Len=224","Jul  5, 2023 21:37:21.479281000 Hora oficial do Brasil","0.000308000"
"112","2.816678","192.168.10.105","91.199.81.31","UDP","346","63082  >  5056 Len=304","Jul  5, 2023 21:37:21.495026000 Hora oficial do Brasil","0.015745000"
"113","2.829691","192.168.10.105","91.199.81.31","UDP","74","63082  >  5056 Len=32","Jul  5, 2023 21:37:21.508039000 Hora oficial do Brasil","0.013013000"
"114","2.863146","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:21.541494000 Hora oficial do Brasil","0.033455000"
"115","2.878377","91.199.81.31","192.168.10.105","UDP","94","5056  >  63082 Len=52","Jul  5, 2023 21:37:21.556725000 Hora oficial do Brasil","0.015231000"
"116","2.940475","91.199.81.31","192.168.10.105","UDP","413","5056  >  63082 Len=371","Jul  5, 2023 21:37:21.618823000 Hora oficial do Brasil","0.062098000"
"117","2.971636","91.199.81.31","192.168.10.105","UDP","130","5056  >  63082 Len=88","Jul  5, 2023 21:37:21.649984000 Hora oficial do Brasil","0.031161000"
"118","3.017425","91.199.81.31","192.168.10.105","UDP","494","5056  >  63082 Len=452","Jul  5, 2023 21:37:21.695773000 Hora oficial do Brasil","0.045789000"
"120","3.064076","91.199.81.31","192.168.10.105","UDP","325","5056  >  63082 Len=283","Jul  5, 2023 21:37:21.742424000 Hora oficial do Brasil","0.031398000"
"121","3.122946","91.199.81.31","192.168.10.105","UDP","317","5056  >  63082 Len=275","Jul  5, 2023 21:37:21.801294000 Hora oficial do Brasil","0.058870000"
"122","3.188128","91.199.81.31","192.168.10.105","UDP","317","5056  >  63082 Len=275","Jul  5, 2023 21:37:21.866476000 Hora oficial do Brasil","0.065182000"
"123","3.218277","34.138.119.63","192.168.10.105","UDP","74","7521  >  63083 Len=32","Jul  5, 2023 21:37:21.896625000 Hora oficial do Brasil","0.030149000"
"124","3.281448","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:21.959796000 Hora oficial do Brasil","0.063171000"
"125","3.311114","34.138.119.63","192.168.10.105","UDP","74","7521  >  63083 Len=32","Jul  5, 2023 21:37:21.989462000 Hora oficial do Brasil","0.029666000"
"126","3.343531","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.021879000 Hora oficial do Brasil","0.032417000"
"127","3.388825","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.067173000 Hora oficial do Brasil","0.045294000"
"128","3.450639","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.128987000 Hora oficial do Brasil","0.061814000"
"129","3.527574","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.205922000 Hora oficial do Brasil","0.076935000"
"130","3.605202","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.283550000 Hora oficial do Brasil","0.077628000"
"131","3.682808","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.361156000 Hora oficial do Brasil","0.077606000"
